timestamp,experiment_id,chunk_size,overlap,question_id,question,reference_answer,predicted_answer,f1_score,cosine_similarity,num_chunks,latency_ms
2026-01-17T12:42:13.792373,Chunk-8192_Overlap-1024,8192,1024,0,What emergency measures can farmers take to improve survival when a newborn lamb cannot stand or suckle on its own?,"When a newborn goat kid is too weak to stand or suckle, immediate human assistance is required. Farmers should help the kid stand and guide its mouth to the doe’s teat to stimulate the suckling reflex. If suckling remains difficult, colostrum can be fed using a bottle, along with vitamin solutions, sugar water, or energy supplements to increase energy levels. Thiamine injection may also enhance vitality. If the kid still cannot feed, a veterinarian should be consulted to perform stomach tube feeding with colostrum to ensure adequate early nutrition.","When a newborn lamb is unable to stand or suckle, immediate action is crucial to ensure its survival. Here are the emergency measures that can be taken:

1. **Assess the Situation**: Check for signs of hypoxia or exhaustion from a difficult birth. Ensure the mother is healthy and capable of providing milk.

2. **Manual Assistance**: Gently help the lamb to stand by supporting its body and head. This can encourage it to find the teat.

3. **Provide Colostrum**: If the lamb cannot suckle on its own, manually feed colostrum using a bottle or syringe. Colostrum is essential for providing antibodies and energy within the first few hours.

4. **Ensure Warmth**: Keep the lamb warm, as hypothermia can worsen the situation. Use dry towels or a heat lamp if available.

5. **Seek Veterinary Care**: If the lamb continues to have difficulty standing or suckling, consult a veterinarian promptly. There may be underlying issues such as hypocalcemia or maternal health problems that require professional treatment.

By taking these steps, you can help ensure the lamb's survival and recovery.",0.24083769633507854,0.8160585355968744,10,10696.29160000477
2026-01-17T12:42:22.375121,Chunk-8192_Overlap-1024,8192,1024,1,"What are the three major causes of mortality in newborn lambs, and how should hypothermia be managed in emergency situations?","The three major life-threatening problems for newborn goat kids are inability to feed independently, insufficient milk supply from the doe, and hypothermia. Hypothermia commonly occurs in cold or damp environments, especially in premature or weak kids. Emergency treatment includes drying the kid immediately and placing it close to the human body to reduce heat loss. In severe cases, the kid can be immersed in warm water with the head kept above the surface to rapidly raise body temperature, followed by thorough drying and continued warming. Heat lamps are commonly used in less severe cases.","**Three Major Causes of Mortality in Newborn Lambs:**

1. **Hypothermia:** 
   - **Cause:** A lamb's rectal temperature dropping below 100°F (37.8°C) can lead to hypothermia, which is life-threatening.
   - **Management:** Immediate action is needed. Place the lamb in a warm environment, provide warm fluids, and use heat sources like heat lamps or hot water bottles for rewarming.

2. **Lack of Colostrum:**
   - **Cause:** Newborn lambs rely on colostrum for antibodies and digestive health. Insufficient intake weakens their immune system.
   - **Management:** Ensure lambs receive colostrum within the first 24 hours, as it is crucial for preventing infections.

3. **Digestive Issues from Improper Feeding:**
   - **Cause:** Overfeeding, underfeeding, or feeding with unclean utensils can cause digestive problems like diarrhea, leading to dehydration and death.
   - **Management:** Maintain proper feeding schedules and use clean feeding equipment to prevent digestive disturbances.

**Summary:** Hypothermia, lack of colostrum, and improper feeding are significant causes of mortality in newborn lambs. Prompt intervention is essential for each issue, particularly hypothermia, which requires immediate warming measures. Ensuring adequate colostrum intake and proper feeding practices can significantly reduce mortality rates.",0.20618556701030927,0.7551359649034508,10,8548.406800007797
2026-01-17T12:42:29.872415,Chunk-8192_Overlap-1024,8192,1024,2,"Why are young goats more susceptible to clinical disease caused by Moniezia spp. infection than adult goats, and what are the common clinical signs?","Adult goats infected with Moniezia spp. usually show mild or no clinical signs, whereas young goats are more susceptible due to immature intestinal development and higher nutritional requirements. The movement of the tapeworm within the small intestine irritates the intestinal mucosa, and parasite metabolic by-products further impair digestion and nutrient absorption. Common clinical signs include reduced appetite, digestive disorders, anemia, growth retardation, weight loss, abdominal distension, and edema. Severe infections may result in death. Goats younger than eight months are therefore considered a high-risk group.","Young goats are more susceptible to clinical diseases caused by Moniezia spp. infection due to their underdeveloped immune systems and digestive systems, which make it harder for them to resist infections. Additionally, dietary deficiencies in protein, essential amino acids, minerals, and vitamins can further increase their vulnerability. Common signs of Moniezia infection include weight loss, diarrhea, and poor digestion, which are more prominently displayed in young goats due to their physiological immaturity.",0.3076923076923077,0.8759199388922043,10,7464.962999991258
2026-01-17T12:42:38.300413,Chunk-8192_Overlap-1024,8192,1024,3,"What is the life cycle of tapeworm infection in goats, and what farm management practices can reduce the risk of infection?","Common tapeworms infecting goats, such as Moniezia expansa and Moniezia benedeni, use oribatid mites as intermediate hosts. Goats become infected when they ingest mites containing infective larvae during grazing. Oribatid mites are commonly found in moist pasture and surface soil, making environmental conditions a major risk factor. Farm management strategies include avoiding grazing after rainfall or during early mornings when dew is present, implementing routine deworming programs (approximately 2–4 times per year), and promptly treating heavily infected goats followed by a second treatment two weeks later to reduce egg shedding and reinfection.","**Life Cycle of Tapeworms in Goats and Farm Management Practices to Reduce Risk**

**Life Cycle Overview:**
1. **Adult Tapeworms:** Live in the goat's digestive system, typically the small intestine.
2. **Egg Production:** Adult tapeworms produce eggs that are passed through the goat's feces.
3. **Intermediate Hosts:** Eggs are ingested by intermediate hosts such as fleas or beetles. In these hosts, the eggs develop into larvae.
4. **Infection of Goats:** When goats consume an infected intermediate host, they ingest the larvae, which then develop into adult tapeworms within the goat.

**Farm Management Practices to Reduce Tapeworm Risk:**
1. **Regular Deworming:** Implement a deworming program using appropriate anthelmintics to treat and control tapeworm infections.
2. **Clean Pastures:** Ensure pastures are free from contamination by regularly removing manure and rotating grazing areas to break the life cycle.
3. **Proper Sanitation:** Maintain clean living conditions, including housing and feeding areas, to minimize exposure to parasites.
4. **Insect Control:** Use measures such as insecticides or environmental management to control flea and beetle populations, which serve as intermediate hosts.

By understanding the tapeworm life cycle and employing these management practices, goat farmers can effectively reduce the risk of infection and maintain herd health.",0.23474178403755872,0.86760832866467,10,8406.185600004392
2026-01-17T12:42:47.340372,Chunk-8192_Overlap-1024,8192,1024,4,"Why does abortion caused by Chlamydophila abortus in goats usually occur during mid to late pregnancy, and what is the main pathological mechanism?","After initial infection, goats infected with Chlamydophila abortus usually show only mild and transient clinical signs, followed by a latent infection stage in which the pathogen persists in the uterine mucosa. During mid to late pregnancy (around day 115 of gestation), the bacteria become reactivated and replicate rapidly, causing severe necrotizing placentitis. This results in necrosis of placental cotyledons, impaired nutrient and oxygen transfer to the fetus, and ultimately fetal death, abortion, or stillbirth. Some does may show blood-tinged vaginal discharge 2–3 days before abortion, and retained placenta may also occur.","Abortion caused by *Chlamydophila abortus* in goats typically occurs during mid to late pregnancy due to the bacteria's ability to cross the placenta and infect the fetus. This process is facilitated by the systemic nature of the infection, known as septicemia, which allows the bacteria to spread through the mother's bloodstream and reach the placental area. 

During this stage of pregnancy, the maternal immune system may be less effective at combating the infection due to immunotolerance mechanisms that prevent rejection of the fetus. This makes it easier for *Chlamydophila abortus* to establish an infection in fetal tissues, leading to inflammation and tissue damage. As a result, the body aborts the pregnancy as a protective measure to eliminate the threat posed by the infection.

In summary, the primary pathological mechanism involves the transplacental transmission of *Chlamydophila abortus*, which leads to fetal infection and subsequent abortion during mid to late pregnancy.",0.2573099415204678,0.9187786634133015,10,9017.367399996147
2026-01-17T12:42:57.359993,Chunk-8192_Overlap-1024,8192,1024,5,"What are the main transmission routes of Chlamydophila abortus in goat herds, and what zoonotic risks should farm workers be aware of when handling abortion cases?","Chlamydophila abortus is mainly transmitted through oral or nasal contact with contaminated aborted fetuses, placentas, fetal fluids, newborn kids, or uterine discharges, and may also spread via aerosolized particles. After abortion, infected does can continue shedding the bacteria through the reproductive tract for several weeks. Even if subsequent pregnancies appear normal, these animals may remain a source of environmental contamination. Because C. abortus is a significant zoonotic pathogen, farm workers handling abortion materials without proper protection may develop flu-like symptoms. The risk is particularly serious for pregnant women, as infection may cause placentitis and lead to abortion or stillbirth. Therefore, abortion cases should be managed by isolating affected does, using appropriate personal protective equipment, thorough disinfection, and ensuring that pregnant personnel do not handle aborted materials.","**Transmission Routes of Chlamydophila abortus in Goat Herds and Zoonotic Risks**

Chlamydophila abortus is a bacterial pathogen that can cause abortions in animals, including goats. The transmission routes and zoonotic risks are as follows:

1. **Direct Contact with Infected Materials:**
   - When a goat aborts, the placenta and fluids are contaminated with Chlamydophila abortus bacteria. Handling these materials without proper protective measures can lead to infection in farm workers.

2. **Airborne Transmission:**
   - The bacteria can become airborne in small particles, especially in crowded or poorly ventilated areas. Inhaling these particles may result in infection.

3. **Environmental Contamination:**
   - Improper disposal of aborted materials can contaminate soil and equipment. Workers who touch contaminated surfaces without washing their hands risk transferring the bacteria to their mucous membranes.

4. **Direct Exposure from Infected Goats:**
   - Close contact, such as being kissed or licked by an infected goat, can spread the bacteria. Additionally, cuts or abrasions on the skin provide easy entry points for infection.

**Zoonotic Risks:**

Farm workers handling abortion cases are at risk of contracting Chlamydophila abortus infections. Symptoms in humans may include fever, chills, and respiratory issues. Pregnant women are particularly vulnerable, as the infection can lead to miscarriage or congenital abnormalities.

In summary, understanding these transmission routes is crucial for implementing preventive measures to protect farm workers from zoonotic risks associated with Chlamydophila abortus.",0.3095238095238095,0.8990073840540759,10,9987.06569999922
2026-01-17T12:43:04.175034,Chunk-8192_Overlap-1024,8192,1024,6,What disease risks are most likely to occur if newborn goat kids do not receive adequate colostrum?,"Newborn goat kids have immature immune systems and rely on colostrum to obtain maternal antibodies. Insufficient colostrum intake shortly after birth greatly reduces resistance to environmental pathogens, increasing the risk of diarrhea, respiratory disease, and mortality.","If newborn goat kids do not receive adequate colostrum, they face increased risks of several diseases due to a compromised immune system. The primary concerns include:

1. **Sepsis**: A severe bacterial infection in the bloodstream that often occurs within the first week of life.
2. **Pneumonia**: An infection of the lungs, which can develop during the weaning period.
3. **Diarrhea**: Caused by various pathogens, particularly affecting kids before two weeks old.
4. **Coccidiosis**: A protozoal infection that becomes a threat after two weeks of age.

The absence of maternal antibodies from colostrum leaves the kids vulnerable to these infections, as their immune systems are not sufficiently equipped to combat them effectively. Ensuring proper colostrum intake is crucial for their health and survival.",0.2170542635658915,0.9149465912395383,10,6781.12030000193
2026-01-17T12:43:13.728528,Chunk-8192_Overlap-1024,8192,1024,7,What infection risks may newborn goat kids face when kidding area hygiene is poor?,"Dirty or damp kidding areas increase the likelihood of pathogen exposure through the mouth, nose, or umbilicus. Maintaining clean and dry environments is a key measure for reducing neonatal disease risk.","When the kidding area is not kept clean, newborn goat kids face several significant infection risks:

1. **Escherichia coli (E. coli) Infections**: 
   - Newborns are highly susceptible to E. coli due to their immature immune systems and reliance on colostrum for antibodies.
   - A dirty environment increases the presence of E. coli, leading to higher risk of infections such as enteritis, sepsis, or toxemia.

2. **Coccidiosis**:
   - Caused by Eimeria spp., this protozoal infection affects the intestinal lining and results in diarrhea.
   - Poor hygiene and stress from a dirty environment weaken the immune system, making newborns more prone to Coccidiosis.

3. **Umbilical Infections**:
   - Without proper disinfection of the umbilicus after birth, infections can occur, potentially leading to systemic issues like sepsis.

In summary, inadequate cleanliness in the kidding area increases the risk of E. coli infections, Coccidiosis, and umbilical infections due to compromised immune systems and exposure to pathogens.",0.1492537313432836,0.7900440822583411,10,9519.606399990153
2026-01-17T12:43:26.139510,Chunk-8192_Overlap-1024,8192,1024,8,Why do diseases often accumulate gradually under poor management rather than appearing suddenly?,"Poor management causes chronic stress—such as overcrowding, poor ventilation, or inadequate nutrition—which first reduces feed intake and immunity. Disease develops gradually and often affects productivity before obvious clinical signs appear.","The gradual accumulation of diseases under poor management can be attributed to several key factors:

1. **Continuous Transmission Opportunities**: Poor management practices such as overcrowding, inadequate sanitation, and failure to isolate sick animals create environments where diseases can spread easily. Each interaction between infected and healthy animals contributes to the buildup of cases over time.

2. **Lack of Early Detection**: Without proper monitoring and early detection, diseases like paratuberculosis or caseous lymphadenitis can go unnoticed for extended periods. This delay allows infections to persist and spread undetected.

3. **Disease Persistence**: Some diseases, such as contagious ecthyma and mycoplasma arthritis, are highly contagious and can linger in a flock if management practices do not effectively control their transmission.

4. **Longer Incubation Periods**: Many diseases have extended incubation periods during which animals appear healthy but carry pathogens. This period allows for silent transmission before symptoms emerge.

5. **Weakened Immunity**: Stress from poor living conditions can weaken animals' immune systems, making them more susceptible to infections and allowing diseases to take hold and spread more effectively.

These factors collectively lead to a gradual buildup of diseases rather than sudden outbreaks, highlighting the importance of good management practices in preventing and controlling disease spread.",0.10526315789473684,0.7473793404286104,10,12378.04490000417
2026-01-17T12:43:33.174993,Chunk-8192_Overlap-1024,8192,1024,9,Why are young goats considered a high-risk group in disease risk assessment?,"Young goats have immature immune systems, higher nutritional demands, and greater sensitivity to environmental changes, making them more susceptible to disease under suboptimal management.","Young goats are considered a high-risk group in disease risk assessment primarily due to several factors:

1. **High Energy Requirements**: Young goats require significant energy for growth, development, and metabolic processes. A deficiency in energy can lead to stunted growth, delayed maturity, reduced fertility, and impaired milk production, all of which increase their susceptibility to diseases.

2. **Immune System Development**: Their immune systems are not fully developed, making them more vulnerable to infections and diseases compared to older goats.

3. **Nutritional Susceptibility**: They are still learning to eat solid food and may have higher metabolic demands, increasing the risk of nutritional deficiencies that can compromise their health.

4. **Increased Metabolic Demands**: The high energy needs during critical growth phases mean any deficiency can lower their resistance to diseases and parasites.

These factors collectively make young goats more susceptible to health issues, classifying them as a high-risk group in disease management.",0.22900763358778628,0.8944174702778527,10,7003.939999995055
